,Gene ID,Log2Ratio,p-value,Max RPKM,Entrez To,Official Gene Symbol To,Species,Gene Name
9153,NM_014009,-1.7,0.0284,998.57,50943,FOXP3,Homo sapiens,forkhead box P3(FOXP3)
9174,NM_005479,-2.69,0.00831,11257.25,10023,FRAT1,Homo sapiens,FRAT regulator of WNT signaling pathway 1(FRAT1)
9175,NM_012083,-1.61,0.000891,28911.74,23401,FRAT2,Homo sapiens,FRAT regulator of WNT signaling pathway 2(FRAT2)
9183,NM_002031,-4.83,0.0364,7707.21,2444,FRK,Homo sapiens,fyn related Src family tyrosine kinase(FRK)
9201,NM_006654,-2.09,0.0102,11687.84,10818,FRS2,Homo sapiens,fibroblast growth factor receptor substrate 2(FRS2)
9208,NM_001077182,-2.73,0.0424,430.62,25794,FSCN2,Homo sapiens,"fascin actin-bundling protein 2, retinal(FSCN2)"
9241,NM_145059,-2.72,0.000133,16239.42,197258,FCSK,Homo sapiens,fucose kinase(FCSK)
9249,NM_000148,-3.71,0.0108,9210.39,2523,FUT1,Homo sapiens,fucosyltransferase 1 (H blood group)(FUT1)
9253,NM_001097638,-2.18,0.0276,700.47,2524,FUT2,Homo sapiens,fucosyltransferase 2 (H blood group)(FUT2)
9259,NM_002034,-1.23,0.0283,391.39,2527,FUT5,Homo sapiens,fucosyltransferase 5(FUT5)
9262,NM_004479,-7.47,0.00232,177.87,2529,FUT7,Homo sapiens,fucosyltransferase 7(FUT7)
9269,NM_006581,-5.84,0.022,4275.98,10690,FUT9,Homo sapiens,fucosyltransferase 9(FUT9)
9281,NM_001136008,-14.48,0.000506,4619.34,5349,FXYD3,Homo sapiens,FXYD domain containing ion transport regulator 3(FXYD3)
9282,NM_001136012,-11.17,0.000113,15752.63,5349,FXYD3,Homo sapiens,FXYD domain containing ion transport regulator 3(FXYD3)
9283,NM_005971,-9.61,3.21e-05,3337.99,5349,FXYD3,Homo sapiens,FXYD domain containing ion transport regulator 3(FXYD3)
9284,NM_001136010,-9.47,0.000783,707.18,5349,FXYD3,Homo sapiens,FXYD domain containing ion transport regulator 3(FXYD3)
9285,NM_001136009,-8.72,0.00632,420.75,5349,FXYD3,Homo sapiens,FXYD domain containing ion transport regulator 3(FXYD3)
9286,NM_021910,-8.45,0.00599,2559.42,5349,FXYD3,Homo sapiens,FXYD domain containing ion transport regulator 3(FXYD3)
9287,NM_001136011,-6.27,0.0112,614.23,5349,FXYD3,Homo sapiens,FXYD domain containing ion transport regulator 3(FXYD3)
9288,NM_001136007,-5.46,0.00113,527.31,5349,FXYD3,Homo sapiens,FXYD domain containing ion transport regulator 3(FXYD3)
9325,NM_021176,-1.46,0.0452,2.74,57818,G6PC2,Homo sapiens,glucose-6-phosphatase catalytic subunit 2(G6PC2)
9330,NM_000152,-1.81,0.0325,86523.52,2548,GAA,Homo sapiens,alpha glucosidase(GAA)
9340,NM_007285,-1.08,0.00902,47261.41,11345,GABARAPL2,Homo sapiens,GABA type A receptor associated protein like 2(GABARAPL2)
9372,NM_000815,-9.38,0.00936,3882.81,2563,GABRD,Homo sapiens,gamma-aminobutyric acid type A receptor subunit delta(GABRD)
9388,NM_006705,-5.47,0.00935,3042.37,10912,GADD45G,Homo sapiens,growth arrest and DNA damage inducible gamma(GADD45G)
9415,NM_005255,-1.24,0.0256,32115.4,2580,GAK,Homo sapiens,cyclin G associated kinase(GAK)
9443,NM_003774,-1.44,0.0389,22239.91,8693,GALNT4,Homo sapiens,polypeptide N-acetylgalactosaminyltransferase 4(GALNT4)
9472,NM_032293,-1.25,0.0278,619.0,84253,GARNL3,Homo sapiens,GTPase activating Rap/RanGAP domain like 3(GARNL3)
9495,NR_023348,-3.21,0.00309,6591.75,2622,GAS8,Homo sapiens,growth arrest specific 8(GAS8)
9502,NM_001002295,-5.94,0.0276,308725.68,2625,GATA3,Homo sapiens,GATA binding protein 3(GATA3)
9503,NM_002051,-5.29,0.00758,114478.27,2625,GATA3,Homo sapiens,GATA binding protein 3(GATA3)
9514,NR_028039,-2.07,0.0496,663.51,352954,CASTOR3P,Homo sapiens,"CASTOR family member 3, pseudogene(CASTOR3P)"
9518,NM_001037666,-2.06,0.0447,2537.76,652968,CASTOR1,Homo sapiens,cytosolic arginine sensor for mTORC1 subunit 1(CASTOR1)
9542,NM_012198,-3.45,0.00623,13467.71,25801,GCA,Homo sapiens,grancalcin(GCA)
9552,NM_000161,-1.73,0.0285,19127.46,2643,GCH1,Homo sapiens,GTP cyclohydrolase 1(GCH1)
9575,NM_080615,-3.1,0.0186,87.13,140687,GCNT7,Homo sapiens,glucosaminyl (N-acetyl) transferase family member 7(GCNT7)
9580,NM_145278,-1.71,0.0278,38.51,148823,GCSAML,Homo sapiens,germinal center associated signaling and motility like(GCSAML)
9604,NM_182569,-1.93,0.0392,1686.67,284161,GDPD1,Homo sapiens,glycerophosphodiester phosphodiesterase domain containing 1(GDPD1)
9606,NM_024307,-3.17,0.0125,1067.28,79153,GDPD3,Homo sapiens,glycerophosphodiester phosphodiesterase domain containing 3(GDPD3)
9621,NM_001042480,-3.19,0.0392,3219.83,54960,GEMIN8,Homo sapiens,gem nuclear organelle associated protein 8(GEMIN8)
9661,NM_024051,-1.9,0.0395,36840.28,79017,GGCT,Homo sapiens,gamma-glutamylcyclotransferase(GGCT)
9667,NM_001037278,-1.97,0.0361,4224.81,9453,GGPS1,Homo sapiens,geranylgeranyl diphosphate synthase 1(GGPS1)
9678,NM_153338,-9.94,0.0444,16126.87,124975,GGT6,Homo sapiens,gamma-glutamyltransferase 6(GGT6)
9679,NM_001122890,-5.27,0.0103,1190.14,124975,GGT6,Homo sapiens,gamma-glutamyltransferase 6(GGT6)
9744,NM_005266,-2.15,0.00247,81.11,2702,GJA5,Homo sapiens,gap junction protein alpha 5(GJA5)
9758,NM_198568,-2.4,0.0033,240.29,375519,GJB7,Homo sapiens,gap junction protein beta 7(GJB7)
9764,NM_152219,-3.79,0.02,497.86,125111,GJD3,Homo sapiens,gap junction protein delta 3(GJD3)
9782,NM_138426,-1.24,0.0297,23486.88,113263,GLCCI1,Homo sapiens,glucocorticoid induced 1(GLCCI1)
9809,NM_001080489,-6.16,0.00422,172.86,392465,GLOD5,Homo sapiens,glyoxalase domain containing 5(GLOD5)
9843,NM_001033056,-3.58,0.0135,55609.91,2752,GLUL,Homo sapiens,glutamate-ammonia ligase(GLUL)
9855,NM_032569,-1.02,0.00609,92733.04,84656,GLYR1,Homo sapiens,glyoxylate reductase 1 homolog(GLYR1)
9864,NM_016573,-1.13,0.0059,3971.19,51291,GMIP,Homo sapiens,GEM interacting protein(GMIP)
9892,NM_016592,-7.12,0.0463,25792.37,2778,GNAS,Homo sapiens,GNAS complex locus(GNAS)
9893,NM_080425,-3.22,0.0207,1297.16,2778,GNAS,Homo sapiens,GNAS complex locus(GNAS)
9894,NM_080426,-2.11,0.0121,439361.62,2778,GNAS,Homo sapiens,GNAS complex locus(GNAS)
9915,NM_016541,-4.49,0.0119,505.31,51764,GNG13,Homo sapiens,G protein subunit gamma 13(GNG13)
9940,NM_024312,-1.24,0.00251,63574.76,79158,GNPTAB,Homo sapiens,N-acetylglucosamine-1-phosphate transferase subunits alpha and beta(GNPTAB)
9949,NR_002328,-1.27,0.013,19129.19,114814,GNRHR2,Homo sapiens,gonadotropin releasing hormone receptor 2 (pseudogene)(GNRHR2)
9951,NM_002077,-1.05,0.0214,21182.95,2800,GOLGA1,Homo sapiens,golgin A1(GOLGA1)
9952,NM_004486,-1.03,0.0302,54769.83,2801,GOLGA2,Homo sapiens,golgin A2(GOLGA2)
9955,NM_017600,-4.01,0.00015,2037.74,55592,GOLGA2P5,Homo sapiens,GOLGA2 pseudogene 5(GOLGA2P5)
9956,NR_024261,-3.41,0.00174,12311.41,55592,GOLGA2P5,Homo sapiens,GOLGA2 pseudogene 5(GOLGA2P5)
9958,NR_027001,-1.06,0.0472,13783.58,388152,GOLGA2P7,Homo sapiens,GOLGA2 pseudogene 7(GOLGA2P7)
9960,NM_002078,-1.73,0.012,50009.71,2803,GOLGA4,Homo sapiens,golgin A4(GOLGA4)
9968,NM_198181,-1.96,0.0279,195.82,440295,GOLGA6L9,Homo sapiens,golgin A6 family like 9(GOLGA6L9)
9972,NM_001010917,-3.7,0.0199,2981.27,401647,GOLGA7B,Homo sapiens,golgin A7 family member B(GOLGA7B)
9985,NM_004487,-1.09,0.00416,51079.18,2804,GOLGB1,Homo sapiens,golgin B1(GOLGB1)
9991,NM_198447,-7.06,0.00492,1705.36,127845,GOLT1A,Homo sapiens,golgi transport 1A(GOLT1A)
10010,NM_000173,-1.42,0.0402,1189.75,2811,GP1BA,Homo sapiens,glycoprotein Ib platelet subunit alpha(GP1BA)
10012,NM_001007242,-3.64,0.00426,72.64,2813,GP2,Homo sapiens,glycoprotein 2(GP2)
10013,NM_001007241,-3.59,0.0038,71.88,2813,GP2,Homo sapiens,glycoprotein 2(GP2)
10035,NM_001077191,-2.43,0.0379,30.33,151306,GPBAR1,Homo sapiens,G protein-coupled bile acid receptor 1(GPBAR1)
10050,NM_015141,-2.04,0.000713,77457.57,23171,GPD1L,Homo sapiens,glycerol-3-phosphate dehydrogenase 1 like(GPD1L)
10051,NM_000408,-1.47,0.0312,55171.65,2820,GPD2,Homo sapiens,glycerol-3-phosphate dehydrogenase 2(GPD2)
10067,NM_005278,-1.92,0.0402,232.35,2824,GPM6B,Homo sapiens,glycoprotein M6B(GPM6B)
10083,NM_020960,-1.3,0.0196,168147.56,57720,GPR107,Homo sapiens,G protein-coupled receptor 107(GPR107)
10093,NM_153835,-1.16,0.0423,1096.73,165082,ADGRF3,Homo sapiens,adhesion G protein-coupled receptor F3(ADGRF3)
10100,NM_005288,-1.79,0.0124,36.41,2835,GPR12,Homo sapiens,G protein-coupled receptor 12(GPR12)
10113,NM_003272,-3.24,0.00841,28477.96,7107,GPR137B,Homo sapiens,G protein-coupled receptor 137B(GPR137B)
10118,NM_000273,-4.95,0.000939,967.43,4935,GPR143,Homo sapiens,G protein-coupled receptor 143(GPR143)
10123,NM_199243,-4.05,0.0407,16.59,285601,GPR150,Homo sapiens,G protein-coupled receptor 150(GPR150)
10133,NM_014373,-5.54,0.000561,44625.76,26996,GPR160,Homo sapiens,G protein-coupled receptor 160(GPR160)
10156,NM_018971,-7.03,0.0233,774.19,2850,GPR27,Homo sapiens,G protein-coupled receptor 27(GPR27)
10161,NM_005301,-1.9,0.0163,477.53,2859,GPR35,Homo sapiens,G protein-coupled receptor 35(GPR35)
10170,NM_001145771,-3.87,0.0212,23664.89,9289,ADGRG1,Homo sapiens,adhesion G protein-coupled receptor G1(ADGRG1)
10172,NM_005682,-2.87,0.0249,45551.76,9289,ADGRG1,Homo sapiens,adhesion G protein-coupled receptor G1(ADGRG1)
10190,NM_080817,-2.59,0.0317,13.01,27197,GPR82,Homo sapiens,G protein-coupled receptor 82(GPR82)
10192,NM_020370,-3.35,0.0253,44.45,53831,GPR84,Homo sapiens,G protein-coupled receptor 84(GPR84)
10212,NM_022036,-6.46,0.0397,51456.37,55890,GPRC5C,Homo sapiens,G protein-coupled receptor class C group 5 member C(GPRC5C)
10213,NM_018653,-4.6,0.00348,3654.22,55890,GPRC5C,Homo sapiens,G protein-coupled receptor class C group 5 member C(GPRC5C)
10227,NM_005309,-2.44,0.0345,638.54,2875,GPT,Homo sapiens,glutamic--pyruvic transaminase(GPT)
10246,NM_001012642,-4.32,0.036,2629.79,196996,GRAMD2A,Homo sapiens,GRAM domain containing 2A(GRAMD2A)
10252,NM_015124,-1.72,0.00416,32017.6,23151,GRAMD4,Homo sapiens,GRAM domain containing 4(GRAMD4)
10266,NM_014668,-9.47,0.0317,305176.04,9687,GREB1,Homo sapiens,growth regulating estrogen receptor binding 1(GREB1)
10267,NM_033090,-8.27,0.021,22088.47,9687,GREB1,Homo sapiens,growth regulating estrogen receptor binding 1(GREB1)
10268,NM_148903,-7.72,0.00878,13535.12,9687,GREB1,Homo sapiens,growth regulating estrogen receptor binding 1(GREB1)
10269,NM_001142966,-1.88,0.0145,1429.8,80000,GREB1L,Homo sapiens,GREB1 like retinoic acid receptor coactivator(GREB1L)
10270,NM_013372,-5.9,0.049,10.93,26585,GREM1,Homo sapiens,"gremlin 1, DAN family BMP antagonist(GREM1)"
10272,NM_198182,-3.14,0.000592,1607.2,29841,GRHL1,Homo sapiens,grainyhead like transcription factor 1(GRHL1)
10273,NM_024915,-9.81,4.56e-05,131150.55,79977,GRHL2,Homo sapiens,grainyhead like transcription factor 2(GRHL2)
10291,NM_001145118,-5.56,8.21e-06,1135.87,392862,GRID2IP,Homo sapiens,Grid2 interacting protein(GRID2IP)
10300,NM_021569,-7.56,0.00216,1416.61,2902,GRIN1,Homo sapiens,glutamate ionotropic receptor NMDA type subunit 1(GRIN1)
10302,NM_007327,-6.52,0.0102,814.04,2902,GRIN1,Homo sapiens,glutamate ionotropic receptor NMDA type subunit 1(GRIN1)
10307,NM_000835,-3.43,0.0172,794.35,2905,GRIN2C,Homo sapiens,glutamate ionotropic receptor NMDA type subunit 2C(GRIN2C)
10313,NM_021150,-5.56,0.00386,6448.73,23426,GRIP1,Homo sapiens,glutamate receptor interacting protein 1(GRIP1)
10315,NM_020137,-1.53,4.61e-05,21694.88,56850,GRIPAP1,Homo sapiens,GRIP1 associated protein 1(GRIPAP1)
10318,NM_001004056,-2.03,0.00567,372.49,2868,GRK4,Homo sapiens,G protein-coupled receptor kinase 4(GRK4)
10329,NM_000841,-5.45,0.0119,611.87,2914,GRM4,Homo sapiens,glutamate metabotropic receptor 4(GRM4)
10342,NM_024719,-4.12,0.000188,8117.9,79774,GRTP1,Homo sapiens,growth hormone regulated TBC protein 1(GRTP1)
10353,NM_014615,-3.68,1.54e-07,411243.46,23199,GSE1,Homo sapiens,Gse1 coiled-coil protein(GSE1)
10354,NM_001134473,-1.0,0.0239,1409.2,23199,GSE1,Homo sapiens,Gse1 coiled-coil protein(GSE1)
10403,NM_183239,-2.49,0.0141,702.07,119391,GSTO2,Homo sapiens,glutathione S-transferase omega 2(GSTO2)
10435,NM_033000,-1.76,0.0265,11630.95,2969,GTF2I,Homo sapiens,general transcription factor IIi(GTF2I)
10443,NM_173537,-2.77,0.00642,2224.06,84163,GTF2IRD2,Homo sapiens,GTF2I repeat domain containing 2(GTF2IRD2)
10502,NR_003504,-2.13,0.0456,7288.74,387036,GUSBP2,Homo sapiens,GUSB pseudogene 2(GUSBP2)
10507,NM_001099650,-1.56,0.0233,18735.64,283464,GXYLT1,Homo sapiens,glucoside xylosyltransferase 1(GXYLT1)
10533,NM_177925,-2.48,4.04e-05,60451.39,55766,H2AJ,Homo sapiens,H2A.J histone(H2AJ)
10534,NR_027716,-2.46,0.000529,26966.11,55766,H2AJ,Homo sapiens,H2A.J histone(H2AJ)
10541,NM_001040158,-1.09,0.00354,46725.14,9555,MACROH2A1,Homo sapiens,macroH2A.1 histone(MACROH2A1)
10545,NM_018649,-2.4,0.0119,11751.98,55506,MACROH2A2,Homo sapiens,macroH2A.2 histone(MACROH2A2)
10551,NR_002315,-1.22,0.00997,272087.63,440926,H3P6,Homo sapiens,H3 histone pseudogene 6(H3P6)
10559,NM_005327,-1.03,0.0343,48979.21,3033,HADH,Homo sapiens,hydroxyacyl-CoA dehydrogenase(HADH)
10562,NM_001040427,-1.77,0.00953,2668.46,3029,HAGH,Homo sapiens,hydroxyacylglutathione hydrolase(HAGH)
10565,NM_032304,-2.24,0.0242,4589.69,84264,HAGHL,Homo sapiens,hydroxyacylglutathione hydrolase like(HAGHL)
10571,NM_001079870,-5.64,0.0154,314.98,9001,HAP1,Homo sapiens,huntingtin associated protein 1(HAP1)
10621,NM_032554,-4.83,0.0119,27062.76,27198,HCAR1,Homo sapiens,hydroxycarboxylic acid receptor 1(HCAR1)
10635,NR_003948,-1.3,0.0365,94.35,285834,HCG22,Homo sapiens,HLA complex group 22 (non-protein coding)(HCG22)
10653,NM_024827,-3.71,0.0149,26144.35,79885,HDAC11,Homo sapiens,histone deacetylase 11(HDAC11)
10654,NM_001136041,-2.17,0.0193,3038.86,79885,HDAC11,Homo sapiens,histone deacetylase 11(HDAC11)
10671,NM_198527,-1.19,0.0499,4442.69,374659,HDDC3,Homo sapiens,HD domain containing 3(HDDC3)
10682,NM_031219,-2.02,0.00181,11660.44,81932,HDHD3,Homo sapiens,haloacid dehalogenase like hydrolase domain containing 3(HDHD3)
10700,NM_001109662,-1.91,0.0205,72991.96,283450,HECTD4,Homo sapiens,HECT domain E3 ubiquitin protein ligase 4(HECTD4)
10708,NM_014877,-1.69,0.00636,37777.54,9931,HELZ,Homo sapiens,helicase with zinc finger(HELZ)
10724,NM_003922,-1.41,0.00514,54448.88,8925,HERC1,Homo sapiens,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1(HERC1)
10736,NM_019089,-2.91,0.0356,1167.27,54626,HES2,Homo sapiens,hes family bHLH transcription factor 2(HES2)
10748,NM_173620,-1.39,0.0466,5402.93,284004,HEXD,Homo sapiens,hexosaminidase D(HEXD)
10779,NM_018194,-3.6,0.0175,5029.27,55733,HHAT,Homo sapiens,hedgehog acyltransferase(HHAT)
10802,NM_030630,-8.94,0.00839,164616.88,283987,HID1,Homo sapiens,HID1 domain containing(HID1)
10805,NM_017902,-1.09,0.0246,92488.01,55662,HIF1AN,Homo sapiens,hypoxia inducible factor 1 subunit alpha inhibitor(HIF1AN)
10814,NM_013332,-1.89,0.0137,36249.01,29923,HILPDA,Homo sapiens,hypoxia inducible lipid droplet associated(HILPDA)
10825,NM_003959,-1.42,0.0167,45728.85,9026,HIP1R,Homo sapiens,huntingtin interacting protein 1 related(HIP1R)
10840,NM_005320,-2.46,0.0223,604.96,3007,H1-3,Homo sapiens,"H1.3 linker histone, cluster member(H1-3)"
10852,NM_021066,-2.43,0.0345,995.92,8331,H2AC14,Homo sapiens,H2A clustered histone 14(H2AC14)
10863,NM_003532,-2.8,0.0302,118.53,8353,H3C6,Homo sapiens,H3 clustered histone 6(H3C6)
10864,NM_003536,-2.53,0.0465,16955.1,8357,H3C10,Homo sapiens,H3 clustered histone 10(H3C10)
10875,NM_175054,-2.69,0.0329,388.72,121504,H4C16,Homo sapiens,H4 histone 16(H4C16)
10877,NM_021968,-1.57,0.0412,918.35,8363,H4C11,Homo sapiens,H4 clustered histone 11(H4C11)
10878,NM_003541,-1.44,0.0365,932.55,8362,H4C12,Homo sapiens,H4 clustered histone 12(H4C12)
10890,NM_003518,-4.32,0.0295,5709.64,8339,H2BC8,Homo sapiens,H2B clustered histone 8(H2BC8)
10891,NM_003528,-3.85,0.0419,95936.76,8349,H2BC21,Homo sapiens,H2B clustered histone 21(H2BC21)
10892,NM_003522,-3.14,0.0265,647.96,8343,H2BC7,Homo sapiens,H2B clustered histone 7(H2BC7)
10902,NM_033445,-3.06,0.000697,5111.62,92815,H2AC25,Homo sapiens,H2A clustered histone 25(H2AC25)
10903,NM_175055,-4.02,0.00213,1107.07,128312,H2BC26,Homo sapiens,H2B clustered histone 26(H2BC26)
10963,NM_006339,-1.06,0.0101,61006.86,10362,HMG20B,Homo sapiens,high mobility group 20B(HMG20B)
10979,NM_000191,-1.02,0.0486,12405.91,3155,HMGCL,Homo sapiens,3-hydroxy-3-methylglutaryl-CoA lyase(HMGCL)
11015,NM_144570,-1.13,0.0293,153946.48,90861,JPT2,Homo sapiens,Jupiter microtubule associated homolog 2(JPT2)
11017,NR_024345,-1.08,0.0356,272.61,283460,HNF1A-AS1,Homo sapiens,HNF1A antisense RNA 1(HNF1A-AS1)
11039,NM_004499,-3.02,0.0413,14298.04,3182,HNRNPAB,Homo sapiens,heterogeneous nuclear ribonucleoprotein A/B(HNRNPAB)
11079,NR_026778,-1.0,0.0107,22145.71,3192,HNRNPU,Homo sapiens,heterogeneous nuclear ribonucleoprotein U(HNRNPU)
11095,NM_020834,-1.42,0.0169,19840.13,57594,HOMEZ,Homo sapiens,homeobox and leucine zipper encoding(HOMEZ)
11096,NM_015888,-10.57,0.00062,26620.31,51361,HOOK1,Homo sapiens,hook microtubule tethering protein 1(HOOK1)
11097,NM_001100176,-2.19,0.00417,12683.65,29911,HOOK2,Homo sapiens,hook microtubule tethering protein 2(HOOK2)
11120,NM_024014,-2.29,0.0422,427.15,3203,HOXA6,Homo sapiens,homeobox A6(HOXA6)
11134,NM_014212,-2.27,0.0403,18087.28,3227,HOXC11,Homo sapiens,homeobox C11(HOXC11)
11168,NR_024561,-6.99,0.000616,126.79,100128675,HPN-AS1,Homo sapiens,HPN antisense RNA 1(HPN-AS1)
11169,NR_024562,-6.61,0.0093,97.78,100128675,HPN-AS1,Homo sapiens,HPN antisense RNA 1(HPN-AS1)
11175,NM_152841,-2.2,0.0165,3492.12,89781,HPS4,Homo sapiens,HPS4 biogenesis of lysosomal organelles complex 3 subunit 2(HPS4)
11184,NM_000613,-4.67,0.0192,1036.07,3263,HPX,Homo sapiens,hemopexin(HPX)
11186,NM_005144,-5.73,0.0118,18670.79,55806,HR,Homo sapiens,HR lysine demethylase and nuclear receptor corepressor(HR)
11187,NM_018411,-5.57,0.00173,16026.34,55806,HR,Homo sapiens,HR lysine demethylase and nuclear receptor corepressor(HR)
11192,NM_017878,-6.54,0.00484,827.87,54979,PLAAT2,Homo sapiens,phospholipase A and acyltransferase 2(PLAAT2)
11222,NM_004807,-1.05,0.0394,58201.88,9394,HS6ST1,Homo sapiens,heparan sulfate 6-O-sulfotransferase 1(HS6ST1)
11237,NM_000196,-5.13,0.0388,10542.26,3291,HSD11B2,Homo sapiens,hydroxysteroid 11-beta dehydrogenase 2(HSD11B2)
11253,NM_000862,-2.64,0.045,6.9,3283,HSD3B1,Homo sapiens,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1(HSD3B1)"
11265,NM_001538,-2.89,0.0294,3274.92,3299,HSF4,Homo sapiens,heat shock transcription factor 4(HSF4)
11271,NM_032855,-3.04,0.028,672.91,84941,HSH2D,Homo sapiens,hematopoietic SH2 domain containing(HSH2D)
11277,NM_025015,-2.07,0.038,12213.27,259217,HSPA12A,Homo sapiens,heat shock protein family A (Hsp70) member 12A(HSPA12A)
11283,NM_005527,-1.26,0.00533,3966.07,3305,HSPA1L,Homo sapiens,heat shock protein family A (Hsp70) member 1 like(HSPA1L)
11293,NM_001540,-1.69,0.0317,252807.41,3315,HSPB1,Homo sapiens,heat shock protein family B (small) member 1(HSPB1)
11339,NM_000871,-3.72,0.049,264.57,3362,HTR6,Homo sapiens,5-hydroxytryptamine receptor 6(HTR6)
11348,NM_153692,-1.5,0.00225,336.84,203100,HTRA4,Homo sapiens,HtrA serine peptidase 4(HTRA4)
11351,NM_014586,-4.14,0.0292,7016.2,30811,HUNK,Homo sapiens,hormonally up-regulated Neu-associated kinase(HUNK)
11354,NM_031407,-1.18,0.000724,291777.64,10075,HUWE1,Homo sapiens,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1(HUWE1)"
11371,NM_001013619,-1.6,0.0353,649.73,123688,HYKK,Homo sapiens,hydroxylysine kinase(HYKK)
11386,NM_001136020,-5.45,0.00842,7760.78,3382,ICA1,Homo sapiens,islet cell autoantigen 1(ICA1)
11387,NM_004968,-4.76,0.00254,3256.02,3382,ICA1,Homo sapiens,islet cell autoantigen 1(ICA1)
11388,NM_022307,-2.63,0.00252,405.75,3382,ICA1,Homo sapiens,islet cell autoantigen 1(ICA1)
11398,NM_001039132,-1.31,0.0142,36.39,3386,ICAM4,Homo sapiens,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)(ICAM4)
11406,NM_015259,-3.64,0.00265,13353.16,23308,ICOSLG,Homo sapiens,inducible T cell costimulator ligand(ICOSLG)
11415,NM_002168,-2.86,0.0218,123270.02,3418,IDH2,Homo sapiens,isocitrate dehydrogenase (NADP(+)) 2(IDH2)
11433,NM_000203,-2.97,0.0269,3390.78,3425,IDUA,Homo sapiens,alpha-L-iduronidase(IDUA)
11495,NM_018262,-1.2,0.00667,2535.37,55764,IFT122,Homo sapiens,intraflagellar transport 122(IFT122)
11496,NM_052989,-1.18,0.0286,4926.09,55764,IFT122,Homo sapiens,intraflagellar transport 122(IFT122)
11497,NM_052985,-1.03,0.0117,4672.42,55764,IFT122,Homo sapiens,intraflagellar transport 122(IFT122)
11499,NM_014714,-1.66,0.00122,25427.98,9742,IFT140,Homo sapiens,intraflagellar transport 140(IFT140)
11520,NM_004884,-8.45,0.0358,6209.78,9543,IGDCC3,Homo sapiens,immunoglobulin superfamily DCC subclass member 3(IGDCC3)
11538,NM_001146006,-4.39,0.0328,126.85,3483,IGFALS,Homo sapiens,insulin like growth factor binding protein acid labile subunit(IGFALS)
11539,NM_004970,-1.83,0.0159,147.54,3483,IGFALS,Homo sapiens,insulin like growth factor binding protein acid labile subunit(IGFALS)
11540,NR_027389,-1.7,0.0445,133.5,3483,IGFALS,Homo sapiens,insulin like growth factor binding protein acid labile subunit(IGFALS)
11558,NM_001007189,-1.19,0.0449,8208.68,492311,IGIP,Homo sapiens,IgA inducing protein(IGIP)
11563,NM_001101372,-2.43,0.0429,319.67,402665,IGLON5,Homo sapiens,IgLON family member 5(IGLON5)
11570,NM_173588,-4.03,0.0495,818.81,283284,IGSF22,Homo sapiens,immunoglobulin superfamily member 22(IGSF22)
11571,NM_001007237,-3.07,0.00609,145318.88,3321,IGSF3,Homo sapiens,immunoglobulin superfamily member 3(IGSF3)
11576,NM_001135050,-3.4,0.000511,20119.05,57549,IGSF9,Homo sapiens,immunoglobulin superfamily member 9(IGSF9)
11577,NM_020789,-2.69,6.97e-05,1440.73,57549,IGSF9,Homo sapiens,immunoglobulin superfamily member 9(IGSF9)
11611,NM_153701,-6.98,0.00314,282.45,3594,IL12RB1,Homo sapiens,interleukin 12 receptor subunit beta 1(IL12RB1)
11629,NM_018725,-4.45,0.0287,23640.35,55540,IL17RB,Homo sapiens,interleukin 17 receptor B(IL17RB)
11630,NM_153461,-2.12,0.0219,3359.14,84818,IL17RC,Homo sapiens,interleukin 17 receptor C(IL17RC)
11634,NM_153480,-4.96,0.0439,7994.99,132014,IL17RE,Homo sapiens,interleukin 17 receptor E(IL17RE)
11637,NM_001001694,-4.83,0.0336,296.36,400935,IL17REL,Homo sapiens,interleukin 17 receptor E like(IL17REL)
11725,NM_181359,-1.62,0.0487,4268.97,3570,IL6R,Homo sapiens,interleukin 6 receptor(IL6R)
11732,NM_175924,-6.59,0.00244,1052.03,286676,ILDR1,Homo sapiens,immunoglobulin like domain containing receptor 1(ILDR1)
11770,NM_176877,-4.63,0.003,43281.17,10207,PATJ,Homo sapiens,PATJ crumbs cell polarity complex component(PATJ)
